Academy,Aqqutikitsoq,Austfonna,Brewster,Columbia,Devon,Elbrus,Freya,Hellstugubreen,Kesselwandferner,Mocho,NorthGlacier,SouthGlacier,Starbuck,Synthetic1,Synthetic2,Synthetic3,Tasman,Unteraar,Urumqi,Washmawapta
0.5189493937088908,0.5684578676583413,0.17185490095189093,0.18538994499741582,0.16426266030676073,0.17973293440725543,0.5451499967649871,0.6045306749562297,0.6153581813375628,0.7018961663749992,0.510912343470483,0.33530636275705455,0.5341935483870968,0.3000066809192945,0.6725746268656716,0.6230190861769809,0.7209375989863794,0.2070585190470195,0.17847685568451582,0.2581520460498455,0.4059495351925631
0.5312541948185601,0.5811713595344622,0.17614269788182832,0.1995880714365713,0.1703179000885436,0.18766420360435201,0.5640424721249722,0.6188587558509308,0.6445589919816724,0.7168990175066035,0.5266308884913536,0.35254846713486687,0.5496908602150538,0.3096606092998397,0.6830791693705386,0.6381723539618277,0.7301587301587301,0.22657069710832248,0.19368527239732675,0.2756246372947284,0.4357503320053121
0.5436484853908452,0.5937772185424524,0.18154532201354945,0.2124016288080787,0.17605895290051699,0.19653114874317298,0.5861268268836761,0.6339371851216636,0.6700942814344876,0.7312660990620761,0.5434227787716159,0.36953824803397956,0.5648521505376344,0.31968198824158206,0.693745944192083,0.6525544630807789,0.7381304332523845,0.24710412557183029,0.20945838518851528,0.2916856188340104,0.46395750332005314
0.5572061389771354,0.6064288855865815,0.1866906783294743,0.22415531011778342,0.18219988003770243,0.20687466416836306,0.6148537414721466,0.650802158144853,0.6944312274209181,0.7454365508517345,0.5607394156231366,0.38731653980402875,0.5809274193548387,0.3323757349011224,0.70425048669695,0.6648544438018122,0.7460845387674656,0.26838600467257034,0.2257194392513117,0.3075897548504478,0.491527224435591
0.5694661953554969,0.6191840211319197,0.1918360346453992,0.2379460290353638,0.1877981205906715,0.2184559802680476,0.6381961568046699,0.6662021652910279,0.7170940170940171,0.7593055036671451,0.5776505664877758,0.404001429833046,0.5960349462365592,0.34924505611972206,0.7137816353017521,0.6769616348563717,0.7540210467039735,0.28910829451182835,0.24332370243257911,0.32445064855623695,0.5216733067729084
0.5822184437782452,0.6317998105533387,0.19723865877712032,0.2527498723319431,0.1936819856616492,0.23119352732407372,0.6577572014981704,0.6816736341873012,0.7381883866419949,0.771850482726075,0.5947048300536673,0.4214117498633248,0.6097983870967741,0.3674839657936932,0.7233533419857235,0.6883362251783305,0.7620455425333474,0.30966620500552594,0.26190384815706225,0.34444845271891716,0.5528818061088977
0.5937625844556803,0.6445411716542435,0.20298430666323644,0.2672069311681653,0.19939447602182173,0.244001556952096,0.6750753039114901,0.6993961482116697,0.7580932240726055,0.7835892797451678,0.6119260584376863,0.43965263467765675,0.6237634408602151,0.3866916087653661,0.732925048669695,0.6992481203007519,0.7700876359412945,0.33085715085127515,0.28201909001694087,0.3659833430054739,0.5828950863213811
0.6062911092218891,0.6571396629361413,0.21095960895291999,0.28197070159377,0.20542115335180372,0.25744511763660055,0.6900354413635938,0.719262514738986,0.7774958146092167,0.7955050435534932,0.6301013714967203,0.45713654905588963,0.6378360215053763,0.4033270978086585,0.7419695003244646,0.7097358781569308,0.777707387463485,0.3519641583078021,0.30310473193383736,0.39063945919663723,0.6115537848605578
0.6175220367801691,0.6691551428489971,0.22253666066375097,0.2955430747400144,0.21127645597098055,0.2723735639670918,0.7035434174676319,0.7370207596384035,0.7962551766675477,0.8074404703383998,0.6507573047107931,0.47444173430337694,0.6506048387096774,0.42109834313201494,0.7504866969500325,0.7207634470792366,0.7854503220356879,0.3743757082301591,0.3237188800377195,0.41129601455526454,0.639601593625498
0.6305874983220726,0.6806686563798261,0.2396020924449018,0.30989738262501965,0.2168746965239496,0.28868948744519285,0.7241252884553173,0.750884339157466,0.814256762710371,0.8198412542357328,0.6710077519379845,0.49511123260019346,0.6636424731182796,0.43783404596472475,0.7591661258922777,0.7307113938692886,0.793967550065111,0.39710902197786824,0.3451992609608605,0.4356854933575921,0.6673572377158035
0.6424001073873551,0.6922404710475593,0.2558957207786639,0.32448853145257994,0.2227585615949273,0.3093266261378679,0.7381940001294005,0.7620681030478437,0.8319323288395454,0.8318815502290737,0.6929039952295766,0.5136885487194583,0.6765591397849462,0.4543693212185997,0.7673588578844905,0.7402737613263929,0.8027311441945588,0.418985464668933,0.36660288707723176,0.461361105447245,0.6929349269588313
0.6545706743031008,0.7035175766716009,0.273561444130006,0.3406903014404656,0.22892805118391363,0.3295519565447226,0.7526868579398001,0.7708221674348805,0.8458983170323376,0.8442364538477168,0.711747167561121,0.5316771100550907,0.6891263440860215,0.472340994120791,0.7749432186891628,0.7489878542510121,0.8111779819096893,0.44169429638645236,0.3901282353521675,0.47997866900889313,0.7154847277556441
0.6668754754127701,0.715072093199813,0.2909698996655518,0.35593083627971683,0.23526891548370513,0.3490427635186959,0.7693292021020395,0.7781469968199521,0.8575821658295885,0.8565192598855614,0.7306618962432916,0.5523676353084654,0.7027688172043011,0.49468866916087656,0.7831359506813758,0.7583574320416425,0.8198183929891247,0.4641373232047677,0.4150571000937505,0.5009018617563562,0.7345019920318725
0.6784643608215133,0.7263142822088955,0.3134379555784238,0.3723381081700364,0.2411527805546828,0.36918612823789215,0.7871577176624516,0.7843641690785007,0.8674773107762799,0.8690249129913287,0.7495527728085868,0.5699987383826065,0.7155241935483871,0.5178714591127739,0.7897469175859831,0.7671486408328514,0.8277549009256326,0.48553461759068844,0.44189387003218217,0.5224210674906284,0.751792828685259
0.6888451384849434,0.7371925696162024,0.3479118428951205,0.39027071793117124,0.248179143697695,0.39261683179254997,0.8037497394017383,0.790224032586558,0.8760243193232884,0.8807768186614756,0.7671556350626118,0.5872408427604189,0.7273790322580646,0.5407202030999465,0.7968040233614536,0.7751686909581647,0.8353218597121036,0.5061344972789972,0.4683030060471823,0.5415091676208103,0.766746347941567
0.6996286187301445,0.7479497700468619,0.37981305205385474,0.4054208319333516,0.2554911313587158,0.4167321666223841,0.8213050760946924,0.7956193947189767,0.883584456780333,0.892148573451049,0.783422778771616,0.6020648471340259,0.7387768817204301,0.5731560662747194,0.8034961064243997,0.7834586466165413,0.8423784887199521,0.5282067962115807,0.4937417420051645,0.5626362595479713,0.7798140770252324
0.7107253120945008,0.758829338797837,0.4139439156161564,0.4204579198891934,0.26357430521835995,0.44274894701809225,0.8359920346793384,0.8003358702254618,0.8904749317120451,0.9029107759665992,0.7987358378056052,0.6168783380293537,0.7496236559139785,0.602685729556387,0.8095798182998053,0.7907460960092539,0.8489247879491781,0.5485793427624124,0.5193504350352798,0.5830418620700472,0.7924302788844622
0.721106089757931,0.7696768739571064,0.4464454163450819,0.4313757222107484,0.2768272828539602,0.4705313554392549,0.8469982674708669,0.8046235752313574,0.8969777072869857,0.9124538739341028,0.8132856290995826,0.6311241010976071,0.7611827956989248,0.6325494388027793,0.8156229720960415,0.798110661268556,0.8546615985640376,0.5694520222156937,0.5436542963503089,0.6011261508540239,0.8041965471447543
0.7312631437648217,0.7805609274109202,0.48263442243375354,0.44172171548878114,0.29385050412727426,0.5010918859116822,0.8551720667419107,0.8087683567370565,0.9034804828619262,0.9221870473418933,0.8281932021466906,0.6452121619916733,0.7731182795698924,0.6518238909673971,0.8217066839714471,0.8060921534605745,0.860204835814592,0.5900099327093913,0.5671906095976403,0.6190379095628715,0.8148207171314741
0.7401673452950915,0.7908427493406686,0.5176228453820427,0.45176562097023615,0.3075604809916883,0.533323803667232,0.8641366469450695,0.8128059456176082,0.910203542162305,0.9304454975060792,0.8433154442456768,0.6595735733209975,0.7838037634408602,0.6720336718332443,0.8275064892926671,0.8134181607865818,0.8655720972794143,0.6091828597809208,0.5896688030087884,0.6383769625296046,0.8235325365205843
0.7505033782272137,0.8009701693583959,0.5598147671726267,0.46200321199473504,0.32281283025334895,0.5663440967084243,0.8739638972559902,0.8170221888734055,0.9169001674156313,0.9374848431222185,0.8584138342277877,0.6733672568232474,0.7938037634408602,0.6958177445216461,0.8331440622972096,0.8202043570464623,0.8707633829585049,0.6278171821882738,0.6122511636576955,0.6544693131734555,0.8324568393094289
0.7602577296523334,0.8110636337689154,0.6085241402967155,0.4718852847280234,0.3402359258518751,0.6003111528374977,0.8823677418891037,0.8215957408796941,0.9231474138690634,0.9437769956282649,0.873154442456768,0.6890113125026284,0.803266129032258,0.7180652057723143,0.8384977287475666,0.8271833429728167,0.8759546686375954,0.646706817196178,0.6352227808266493,0.66772275985382,0.8406374501992032
0.7692961653765269,0.8213707622361113,0.6487436754995284,0.48183979688191964,0.3561166490531547,0.635864858775496,0.8901605285292193,0.8267767177618179,0.9293065468323201,0.9504951792935747,0.8864877757901014,0.7051600151394087,0.8123521505376344,0.7379075360769642,0.8439325113562621,0.8330055909003278,0.8810227712666737,0.6644982582784237,0.6583424251229447,0.6864501152814593,0.8489243027888447
0.7777976643250257,0.8322753171886167,0.6821884915530401,0.49226799092092594,0.3723972465796464,0.6717654340003968,0.8982983832124397,0.8326365812698753,0.9345845448938233,0.9564268438956289,0.8991771019677997,0.7226754699524791,0.824758064516129,0.7660342063067879,0.8492050616482804,0.8385193753614806,0.8862316545243375,0.6816391768441964,0.6813359722366898,0.699985883902944,0.8568658698539177
0.7860306948856772,0.8438074102026349,0.7123745819397993,0.5022887774383571,0.3886778441061381,0.7111370779113559,0.9053507113433931,0.8385679065280309,0.9394307868534673,0.9607985790222258,0.9124388789505069,0.7386349299802346,0.8351612903225807,0.7910876536611438,0.8545181700194678,0.8434933487565066,0.8912117692605498,0.6994550999566318,0.7044172391296005,0.7140392427498157,0.8637450199203187
0.7938162781332498,0.854487409677284,0.7343281022210788,0.5123116189748127,0.4028162577475651,0.7493750611277924,0.914221835618211,0.8451423875370708,0.9441977266719535,0.9636562649520551,0.9239833035181872,0.7534484208755625,0.8455645161290323,0.8187466595403528,0.8598312783906554,0.8483902062849431,0.8955583711681273,0.7153929016102181,0.7261278844730509,0.7296453722728484,0.8708897742363878
0.8015123719182067,0.8652516574981188,0.7528513849584084,0.5223719646084624,0.4154408614435463,0.7803272054412546,0.9221440227744908,0.8532532961732233,0.9492466296590008,0.9658978442823342,0.9344066785927251,0.7674418604651163,0.8547043010752688,0.8352485301977552,0.8647388059701493,0.852708694813958,0.8997465948685461,0.7306836781802157,0.7463253636258971,0.7450946562730367,0.8776361221779548
0.8093426998970871,0.8754268075674876,0.7712889117571392,0.5326737749774718,0.4262945931278741,0.8057357766763666,0.9287793936866926,0.8617929753099653,0.9544277028813112,0.968080434682869,0.9441144901610018,0.7812775978804828,0.8627956989247312,0.8515833778727953,0.86984912394549,0.8601118180065549,0.9041107943546968,0.7452399938445181,0.7659416992417721,0.757893250937152,0.8846480743691899
0.816188643787194,0.8852771370169614,0.790069462310265,0.5436193200558554,0.4368912627459941,0.829517309212983,0.935084074390919,0.8699038839461178,0.9593180015860429,0.9705645240576518,0.9523673225998808,0.7923903444215484,0.8714516129032258,0.865847140566542,0.8742293964957819,0.8660111818006555,0.9087741526765917,0.7601950168576265,0.7857005794987911,0.7760716470348354,0.891527224435591
0.8243321848852297,0.8948798468025511,0.8059343109510334,0.554807871133867,0.446259746936677,0.8508834277654609,0.9404757625644307,0.8768714045806982,0.96368843069874,0.9729437442240007,0.9598568872987477,0.8038184953109887,0.8815860215053763,0.8776389631213255,0.879380272550292,0.8722575669944092,0.91422940203428,0.7742896713812062,0.8065888519125654,0.7868155653496871,0.8984860557768924
0.8323414917893418,0.9043396867691336,0.8235142783637767,0.56598049581444,0.45417154608551596,0.8704799585974285,0.9458530729028131,0.8833744238396398,0.9681381619525949,0.9750280197416284,0.9658676207513417,0.8151099709827999,0.8900403225806451,0.8919695350080171,0.8844500324464634,0.8785039521881627,0.9202653714848836,0.7874994753850674,0.8259036507875591,0.8070172686920651,0.9045418326693228
0.8400823303056065,0.9131976155475678,0.8398079066975388,0.5776905079698775,0.4607694724515152,0.8897945591414114,0.9520139752557457,0.889770250473434,0.9714159837871178,0.9770139803763493,0.9710435301132976,0.8269271205685689,0.8990053763440861,0.9009553714591128,0.8893575600259571,0.884287642182379,0.9284834406785626,0.8007652383150767,0.8443686643018876,0.8220901234374265,0.9100132802124834
0.849523468611571,0.9217505845329647,0.8553297315839122,0.5899055410505463,0.4669103995887007,0.9059663497194754,0.9574128523468222,0.8953799978561475,0.9737245572297119,0.978986832360016,0.9752415026833632,0.8401320492871862,0.9066532258064516,0.9108431320149653,0.8941028552887735,0.8906111432427222,0.9342554464505683,0.8135868272687847,0.8605145861545294,0.8460561193280738,0.9152722443559097
0.8573090518591436,0.9303656986862704,0.8703370208386931,0.6034065022856949,0.4727371397560767,0.9203483581322435,0.9621791046922065,0.9013827848644014,0.9755925632214292,0.9809596843436826,0.9794156231365534,0.8526851423524959,0.9141129032258064,0.9175240513094601,0.8988481505515898,0.8969732022363601,0.9388836096153169,0.8267791441082246,0.8755859407123943,0.8720924761202692,0.9204515272244356
0.8651841245693319,0.9390583341315036,0.8858588457250665,0.6155824900049012,0.47784981862843107,0.9334038687012636,0.9666074779120508,0.9071354557473112,0.9770993039034276,0.9829063190252407,0.9823732856290995,0.8639240506329114,0.9228360215053764,0.9233364510956708,0.9035934458144063,0.904029304029304,0.9436877485657973,0.8410206908129433,0.8897088251580326,0.8821462741346048,0.9251261620185923
0.8726564946977493,0.9473563157269239,0.9014664265500386,0.6273300062575329,0.48287681014538286,0.9439433890317239,0.9701372364363098,0.9125308178797299,0.9784298176050753,0.9846366609644035,0.9843530113297555,0.8775810589175322,0.929502688172043,0.928347140566542,0.908054834523037,0.9098901098901099,0.9483863020448386,0.8531777675186413,0.9163043657037594,0.8970622833571216,0.9300132802124834
0.8798603964383194,0.9554701041700369,0.9168167395592145,0.6389002771193154,0.487218302819114,0.9529251653271679,0.9738898514050739,0.9177475256369029,0.9797162745616353,0.986209699090915,0.9862373285629099,0.8999957946086884,0.9361424731182796,0.9343265633351149,0.9131651524983777,0.9154810102178523,0.9531552458381727,0.8644779731676949,0.925421740250769,0.9097040324983924,0.9351128818061089
0.8890778110877444,0.9630104913216195,0.9328531000771804,0.6509149458451111,0.49161692039644683,0.9603705799408976,0.9769595192051933,0.9229285025190267,0.9809939201691779,0.9878548347982251,0.9875730471079308,0.9173009798561756,0.942741935483871,0.9402057723142705,0.9183565866320571,0.9209947946790052,0.9579065920529335,0.8776213259467551,0.9348132391076706,0.9185187508822561,0.939867197875166
0.8980267573493221,0.9702388712899895,0.9440013720950176,0.6641420757952666,0.4960726628773814,0.96729331480724,0.9798997864891483,0.9284667881516419,0.9823596792668957,0.9896048397139693,0.9890280262373286,0.9335337903191891,0.9479704301075269,0.9464524318546232,0.9233046722907203,0.926354347406979,0.9633266462534755,0.8922301031043214,0.943623594427601,0.9290117163605565,0.9447808764940239
0.9063940221038973,0.9764175104581668,0.9526627218934911,0.6764192732014217,0.5004998429065151,0.9721003846051808,0.9826028194934688,0.93429092078465,0.9837959291567538,0.990987802400194,0.9900298151460942,0.9512910551326801,0.9543817204301075,0.9508284339925174,0.9287800129785854,0.932369385000964,0.96682856438954,0.9035233138876065,0.9517047790832187,0.9374343209373088,0.949667994687915
0.9140453711575462,0.9819955197818641,0.9597804647971873,0.6893463703740237,0.5043272114478307,0.9762042125611823,0.9849032731141673,0.9405080930431986,0.985329103885805,0.992082374763225,0.9909838998211091,0.9608898608015476,0.9591666666666666,0.9550040085515767,0.9341336794289422,0.9387314439946018,0.9696441769612502,0.91484800156685,0.9590348631297321,0.9441786784196246,0.9547410358565737
0.9214729965546556,0.986869110423955,0.9671554755166796,0.7027764334528327,0.5090400159949731,0.9800815459599825,0.9869952481254898,0.9482616929288599,0.98724116662261,0.9930655235922947,0.9920095408467502,0.9700996677740864,0.9633736559139785,0.9591127739176911,0.9392439974042829,0.9452862926547138,0.9720550452257769,0.925263356696185,0.964758578720278,0.9518013708298697,0.9597078353253652
0.9297060271153071,0.9909075853302808,0.9732441471571907,0.7168142684080898,0.5129245094398903,0.9833890792402296,0.9888859334450012,0.9566227176903562,0.989303022292713,0.9939175859108218,0.9930113297555158,0.9814016569241768,0.9690456989247311,0.9634219668626403,0.9441515249837767,0.9510314247156353,0.9741667546545595,0.936448147060058,0.9705974265209787,0.958671204730461,0.9647808764940239
0.9367756946619535,0.9941810980666766,0.9778749678415231,0.7305053189029898,0.5178372511496386,0.9862131337541433,0.9903237169579376,0.963983277950477,0.9911181601903252,0.9947630939038218,0.9939415623136554,0.9877938517179023,0.9737231182795699,0.9678981827899519,0.9488562621674238,0.9565452091767881,0.9759969028261711,0.9510324421874344,0.9742652097873343,0.9648195492259674,0.9704382470119521
0.9447850015660656,0.996674272509124,0.9816482291398679,0.7439543909077738,0.5225786181485819,0.9889025586361543,0.9918405785640856,0.9694143709579448,0.9924574852409904,0.9955627216181319,0.9948479427549195,0.9914735691156062,0.9786290322580645,0.9727084446819882,0.952830953926022,0.9625602467707731,0.97775666068349,0.9600768036261385,0.977346367030521,0.9712345311103094,0.9762815405046481
0.9520783927692514,0.998274350414819,0.9845639310522254,0.7579947946368113,0.5273485475993259,0.9913405428821116,0.9931130169730343,0.9743095008396756,0.9936646400563927,0.9962836974261163,0.9959212880143112,0.9940073173808823,0.9838575268817205,0.976349545697488,0.9567245295262816,0.9686909581646423,0.9792876500193574,0.9683867041591472,0.9803069095773551,0.977696566651505,0.9817529880478088
0.9601324444046714,0.9992215837215538,0.987050853271589,0.7708479111245372,0.5319471023392648,0.9938181240786285,0.9944142110522418,0.9788473219709151,0.9947836813816195,0.9970177818851551,0.9968992248062015,0.9957210143403844,0.9872043010752688,0.9793225547835382,0.9607397793640493,0.9767881241565453,0.9807482490409319,0.9766721226619661,0.9833880668205418,0.9824646705459793,0.9863213811420982
0.9680075171148598,0.9996338560468049,0.9891947517365578,0.7837893934303097,0.5373168432778269,0.9956791807549317,0.9962114404434125,0.9831707578518598,0.9958498546127412,0.9976404428102326,0.9978771615980918,0.9972139282560242,0.990994623655914,0.984166221272047,0.9646333549643089,0.9850780798149219,0.9822616407982262,0.9846077978763588,0.9858880805267572,0.9852408363003278,0.9901726427622842
0.975479887243277,0.9998148458399416,0.991167138324329,0.7980450604021466,0.5417154608551598,0.9971137782737076,0.997670790709043,0.9870654232322149,0.9968102916556525,0.998256549409783,0.9987596899224807,0.9982757895622187,0.9941935483870967,0.9875066809192945,0.968364698247891,0.9904761904761905,0.9838102277126667,0.9917355660944867,0.9881852422436527,0.9909970669887228,0.9937583001328021
0.9831759810282339,0.9998978128424592,0.9933967927278964,0.8208799180458413,0.5492273856787867,0.9982316001880063,0.9987275615910512,0.9905313181119806,0.9976649925103533,0.9988202214051163,0.9992128801431127,0.9989381386938054,0.9960887096774194,0.9900454302512026,0.9718526930564568,0.9937536148062464,0.9858163516700102,0.9989122983729942,0.9899560852855553,0.994071239236476,0.996547144754316
0.9922144167524274,0.99993144811375,0.9957979590086613,0.8513085847392232,0.5497129473594013,0.9991122363684528,0.9994105087596961,0.9938185586165005,0.9984756366199665,0.9993642304238682,0.9995706618962433,0.9993691913032507,0.9988172043010752,0.9935529128808124,0.976030175210902,0.9964526701368807,0.9881920247773907,0.9997272002350275,0.9917378932998536,0.9962200228994463,0.9981142098273572
0.9985234238668397,0.9999439412145152,0.9978561015350313,0.89674505536735,0.549770072263003,0.9997822167719219,0.9997843324730595,0.9966055668703326,0.9991629218433342,0.9997181640023334,0.9998330351818724,0.9996530552167879,0.999489247311828,0.9972942276857295,0.9864130434782609,0.9984962406015038,0.9914827719705769,0.9999405436409675,0.9957730031414646,0.9982119610395721,0.99933598937583
